date,cultivar,location,season,cutting_height,replication,tea_buds_cm,leaf_number,avg_inter_node,open_plane,buds_weight_100,sample_label
43640,台茶17號,3-2、3-3,第三水,58,5,7.5,5,1.5,1,107.5,茶菁3
43640,台茶17號,3-2、3-3,第三水,58,6,6.5,5,1.3,1,107.5,茶菁3
43640,台茶17號,3-2、3-3,第三水,58,7,5.9,5,1.18,1,107.5,茶菁3
43640,台茶17號,3-2、3-3,第三水,58,8,4.4,8,0.55,1,107.5,茶菁3
43640,台茶17號,3-2、3-3,第三水,58,9,10.9,6,1.816666667,0,107.5,茶菁3
43640,台茶17號,3-2、3-3,第三水,58,10,6.9,5,1.38,1,107.5,茶菁3
43640,台茶17號,3-2、3-3,第三水,58,NA,7.25,5.8,1.266452381,0.8,107.5,茶菁3
43640,台茶17號,3-2、3-3,第三水,58,11,3.3,5,0.66,1,105,茶菁1
43640,台茶17號,3-2、3-3,第三水,58,12,7.7,5,1.54,0,105,茶菁1
43640,台茶17號,3-2、3-3,第三水,58,13,9.5,8,1.1875,0,105,茶菁1
43640,台茶17號,3-2、3-3,第三水,58,14,1.1,2,0.55,1,105,茶菁1
